item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
fcff9b6954cd,da39af2eec16,Свердловская область,Екатеринбург,Бытовая электроника,Телефоны,iPhone,,,iPhone 4S 8Gb iOS 6.1.3,"В хорошем состоянии, стабильная, плавная работа без тормозов. В комплекте всё за исключением наушников. Самовывоз и полная проверка.",6000.0,123,2017-03-28,Company,bb41cab5d5b956a3c9829b1eca74eaafebd975bc9832f96a7a5dab9597abd202,3033.0,0.0
95fe6e7f6afd,9c42704c746b,Ханты-Мансийский АО,Сургут,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),"Пальто женское, размер 46-48",,600.0,11,2017-03-22,Private,8de3875c4655d8c00b2a4f55470b3cb9d25aa061b4cdd3f074f0ca032204503d,125.0,0.0
3d3f958d7fb3,9482b786c64c,Ставропольский край,Ставрополь,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,Монолитные лестницы,"Монолитные лестницы классические,поворотные,ломанные.Изготовим в короткий срок в отличном качестве. Обмер , состовление сметы бесплатно.",1000.0,20,2017-03-17,Private,,,0.2
de6450ebe294,542ccb7fde69,Волгоградская область,Волгоград,Для дома и дачи,Ремонт и строительство,Сантехника и сауна,,,Новая газовая колонка,Абсолютно новая газовая колонка в упаковке со всеми документами чеком и гарантией. Причина продажи не подошла по параметрам дома. Покупали в Леруа Мерлен за 8000 руб.,7000.0,53,2017-03-26,Private,3c8e8304a7c4dc7dda31d78601996d711dbb64eda97e29c800243d7dbe4ef558,1196.0,0.0
61c9a62aab4d,8c5cca5e0dbc,Свердловская область,Екатеринбург,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Экран под Ванну 1.7м,"Данное устройство предназначено для того, чтобы скрыть неопрятный вид коммуникаций под ванной./
/
Новый. В упаковке./
/
Приходите, смотрите, забирайте. Торг уместен. /
Только Самовывоз. Р-он Юго-Западный / МедГородок /
(угол Волгорадская/Белореченская).",800.0,76,2017-03-25,Company,0a09e1e77151db8d9895f4c792fd067fa9cf1b6a617cd86c4a92a19a5b2f2016,1313.0,0.0
2bb5e2612522,2e3826a75251,Волгоградская область,Волгоград,Личные вещи,Товары для детей и игрушки,Постельные принадлежности,,,Матрас детский кдм,"Матрас детский, ортопедический, гипоаллергенный. Размер 800 х 1500 см.",4500.0,23,2017-03-22,Private,2cc40101d6d0463d2c6d8656790c4e3a62be973f4abcb08af2e464f1b6c5f461,1433.0,0.0
286c2b0f08b2,276d4fa360f6,Челябинская область,Челябинск,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,23,Валенки Котофей 15 см,"Валенки Котофей. В очень хорошем состоянии, б/у один сезон. Ножки всегда были  тёплыми/
Валенки из отечественного натурального войлока с подкладкой из шерстяного меха обладают наивысшими теплозащитными свойствами. Подошва модели имеет специальную вставку, теплопроводность которой ниже, чем теплопроводность воздуха на 72%. Соответственно, такая подошва лучше удерживает тепло и препятствует переохлаждению стопы по сравнению с обычной подошвой. Глубокий протектор подошвы предотвращает скольжение. Дополнительную защиту от прохлады придаёт толстая войлочная стелька, которую можно вытащить для просушки, воспользовавшись специальной петлёй. Застежка – молния. Носочная и пяточная части защищены спилком с полиуретановым покрытием и дополнены светоотражающими вставками. Модель в стиле «Russian folk». Эффектная, яркая цветочная вышивка делает ее нарядной и привлекательной для маленьких модниц.",500.0,202,2017-03-26,Company,01cc69eaedc83b8cdcbd168bd724c75234d2bbaf6550a6897a8bdc7bd887c5ce,89.0,0.0
b5991bed8adf,2972bbf44b92,Татарстан,Альметьевск,Услуги,Предложение услуг,Другое,,,Услуги электрика,услуги электрика не дорого. Александр,,11,2017-03-16,Private,,,0.4
d34b4dfcf119,ad91feb6fabe,Саратовская область,Саратов,Животные,Кошки,Британская,,,Кремовые милашки бриташки!!!!,"ПРОДАЮ КОТЯТ БРИТАНСКОЙ ПОРОДЫ!ОКРАС КРЕМОВЫЙ!/
три мальчика одна девочка(серенькая)рождены 22февраля!это второе потомство нашей британской кошечки!хозяева предыдущих котят остались довольны!на 4 фото первое потомство !на 5 фото папа котодеток!",2700.0,8,2017-03-16,Private,fa632134c0ed1f64b041a04cbbc752a6d4bf46d1371efdff861f61c46a660a28,2070.0,0.78503
1872d04dfd36,aa95623f26bb,Новосибирская область,Новосибирск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Другое,,Cвитшот,Продам свитшот фирмы Nike. Покупал 4 дня назад. Размер-S,1800.0,1,2017-03-24,Private,4c57e2b2800328d5ca3559d6db1ace73b35965de1167220c71f93866930bccd4,629.0,0.1184
71fc432b396a,5345293a13a7,Свердловская область,Екатеринбург,Личные вещи,Часы и украшения,Часы,,,"Часы механические ""Рекорд""","Продам часы механические ""Рекорд"". В течении хода, не всегда, но могут останавливаться (видимо поломка какая-то). Крепление браслета к часам не родное. Часы под ремонт или на запчасти.",100.0,61,2017-03-16,Private,265d275a93470a13349fe7fb40e04494a969f147fca925764ec50f54fc3e7d2e,31.0,0.0
5244812d1726,a83a59532193,Оренбургская область,Тоцкое,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Сруб,Продам сруб.находится в селе тоцкое.все интересующие вопросы по тел.,10000.0,12,2017-03-20,Private,34d9c6b42f909e095756292e1ea63a2beab45e3d4f456190656aa2f05ba14a06,1295.0,0.78995
7007ffba3f0d,1ea6e47fccf0,Свердловская область,Нижний Тагил,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,Без размера,Куртки удлиненные,Куртки удлинённые.Объёмный капюшон.Утеплитель холофайбер.,850.0,130,2017-03-20,Private,cd1d4fcaf533051639c33f153f02ee78e844636715b0ae12c238f652dbc70fe4,51.0,0.0
df75bd2fb71d,e2191a0a1828,Татарстан,Казань,Услуги,Предложение услуг,"Обучение, курсы",,,Репетиттор татарского языка,"Репетитор татарского языка с высшим педагогическим образованием(КФУ, учитель татарского и английского языка) Работаю учителем в школе ( в начальных, средних и старших  классах), опыт имеется. Помогу с домашним заданием. Подготовлю к экзаменам, тестированиям, урокам.",350.0,1,2017-03-20,Private,aa5fd0260018592c250b27533046a12652a554ba7b595d251380c9c4e030e98c,2263.0,1.0
cfb05c6d3c58,a919fca482aa,Ростовская область,Ростов-на-Дону,Хобби и отдых,Книги и журналы,Книги,,,Н.В. Гоголь,Гослитиздат. Москва 1937 год. Том 3. Повести. Состояние удовлетворительное.,3000.0,23,2017-03-23,Private,f018e67448ce6f98e00705cbfbd3ed32599b30a8858851b6fde9d212759a2cd8,2424.0,0.0
9704b8ec9e1a,897ad2e71f5d,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,122-128 см (6-8 лет),Водолазки,"каждая по 100,00 рублей или обе за 150,00 рублей. Практически не носили (много другой одежды).",150.0,102,2017-03-18,Private,6aa27056acc1c72055f5674f2adb18fe1d906b2c7c368dec54d3082e2e92a9f0,62.0,0.0
83fc15659469,a555615f5a28,Ярославская область,Рыбинск,Для дома и дачи,Ремонт и строительство,Инструменты,,,"Лестница ""Алюмет""",10 ступеней. новая,2200.0,13,2017-03-28,Private,37daa0b33290180488c3748ac4892600218dd094e9f2ae1a7efd803be2d8f396,1250.0,0.0
7581d647d910,1d06335662db,Волгоградская область,Волгоград,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,Без размера,Новое платье,Размер 52-54,2000.0,159,2017-03-20,Company,2fd8a457e58cdfae370410f6370ea9371d85ddcbe40de6abf2380409714d1206,404.0,0.0
06a07057ec35,893e9cab9e51,Краснодарский край,Славянск-на-Кубани,Бытовая электроника,Ноутбуки,,,,Ноутбук lenovo,"всё по телефону в будни до 16,00 не звонить возможен обмен на пк хорошей мощьностью",15000.0,2,2017-03-18,Private,,,0.08177000000000001
d1670d1f3664,b4a9376a8801,Тульская область,Тула,Для дома и дачи,Мебель и интерьер,Другое,,,"Одеяло Sleep Professor, всесезонное","Новое!!!! Одно одеяло для лета и зимы.. кто знает эту фирму - понимает о чем я!!! Невесомое! Наполнение пух-90%! Подойдёт и зимой и летом , для кровати и дивана. Большое - 202""172, двуспальное",7000.0,628,2017-03-15,Company,97f25ffcd9dbe0ea0d69018ba4a12bcd5241f5afbd05d98f03bf1cee9d9133c7,3043.0,0.0
bbf7a2942926,c11da079f2cc,Нижегородская область,Нижний Новгород,Услуги,Предложение услуг,Уход за животными,,,Ветеринар вызов на дом,"Лечение и хирургия с выездом на дом./
В Любой район города , ежедневно.",200.0,13,2017-03-19,Private,b81c044fe032ec03daf841ffa7e49c2fdaf8c60f4fe505998b1992c226fad0de,2055.0,1.0
dc9f1fc319c7,b213d4d01c1d,Тюменская область,Тюмень,Бытовая электроника,Настольные компьютеры,,,,Компьютер игровой,"В комплекте системный блок,монитор Бэнк, клавиатура, мышь, колонки, наушники",15000.0,11,2017-03-21,Company,c00d6e12b7e7c1946082bddd9c587f409526d80a93e226c42f85386ca11c3a3a,2794.0,0.0
510ef3bc4e2a,650b5af1ac9d,Саратовская область,Маркс,Транспорт,Водный транспорт,Моторные лодки,,,Прогрес 2,доков нет мотора нет калес нет дышла нет люка нет отверстия от люка есть находиться в п.зоркино,25000.0,23,2017-03-26,Private,d8d70f9760683347c73ef4efc9c7792a3459bb280812a9c611f38d54b4d9642b,1145.0,0.0
3dc0e767525f,1f742f9db7d7,Воронежская область,Воронеж,Для дома и дачи,Мебель и интерьер,Кухонные гарнитуры,,,Кухонный гарнитур,Норм состоянии.,,38,2017-03-20,Private,10dd984b21931084b835e7fb49cde75fd9e2b3cc1b7036803aa92bfbb62addd1,1427.0,0.0
703f58758c19,20577de36386,Тульская область,Алексин,Для дома и дачи,Ремонт и строительство,Инструменты,,,Электрорубанок,Почти не пользовались,1000.0,50,2017-03-23,Private,03e2b97f75fb910a93e660976b93f51c1c2b401274202f22ee33f4aadbf3bf98,1240.0,0.0
60bc828c2441,8be5511cefd9,Владимирская область,Владимир,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Свадебные платья,44–46 (M),Свадебное платье,"Надевалось всего 1 раз, 2 года назад. В отличном состоянии. Задавайте интересующие вопросы))",4000.0,1,2017-03-27,Private,d64b712990ab922fcc6d1cd113db21e8b342e22860eec58cdc12bfb8d800e2db,560.0,0.13301
abceab4ac695,ffea080ccdf0,Челябинская область,Магнитогорск,Транспорт,Автомобили,С пробегом,ВАЗ (LADA),2110,"ВАЗ 2110, 2010",Возьму в аренду под выкуп автомобилей  ВАЗ 2112 Lada Priora ВАЗ 2110 Volkswagen Passat до 8 7 года Hyundai Solaris Hyundai Sonata с ежедневной оплатой от 500 до 1000 в сутки,,42,2017-03-18,Company,,,0.7376
81ddc2fb6e1c,646f6a17c367,Нижегородская область,Нижний Новгород,Личные вещи,Часы и украшения,Часы,,,Часы мужские/женские,"За символическую плату или в обмен на шоколадку отдам часы./
Женские часы с силиконовым ремешком./
Все в рабочем состоянии, требуется замена батарейки",,4,2017-03-20,Private,b305d66ae8419aa5b25656fb48fbe7c70b9de53041aa6b2b3d2bdd2941ab6d59,31.0,0.0
cb62b80bb17e,de4273b4a37b,Омская область,Омск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,40–42 (XS),Платье,"Платье по талии, низ полусолнце! В отличном состоянии!",1300.0,80,2017-03-19,Private,b30752b4ddff7f7d18e68bbc22a5062e264cfc24028a3129a583d65511244bd5,564.0,0.0
a6d7b011e564,21bcf17f4cb5,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,31,Туфли детские танцевальные,,50.0,25,2017-03-25,Private,bcdd7dd727855447395e773de2f56b0ae1bfaedfb2cb97911b5fc71c9157c7a6,425.0,0.0
9c30d55105fe,24a154db5a50,Калининградская область,Калининград,Для дома и дачи,Ремонт и строительство,Двери,,,Двери дерево,,300.0,147,2017-03-27,Company,504b952388976b03146bc171fcdba5152cfd676b403f0a5ac40528a889fe8f4f,1815.0,0.0
72cbb4df6ad1,29c1f56ab4e5,Ростовская область,Красный Сулин,Личные вещи,Товары для детей и игрушки,Игрушки,,,Детский развивающий коврик,Продам новый  развивающий коврик Tiny Love . Пролежал год так и не пригодился так как подарили ещё один.,1000.0,46,2017-03-15,Private,cbea454e793ec2f6058c766c36cf09449fb136396e33536ee9b92eb8d8f13d80,882.0,0.0
1b92835611e3,ed9dfd4442d2,Удмуртия,Ижевск,Личные вещи,Красота и здоровье,Средства для волос,,,Волосы,"Натуральные волосы/
Длинна ~ 35 см/
Около 120 прядей с капсулами/
Славянка/
Б/У около 3 месяцев /
( очень хорошее качество )",3000.0,147,2017-03-23,Company,abd09b828aebe319ee67de8d0272d41970422c6fc8cc7ed0690cde53ac8728d6,2273.0,0.0
ae89e5733979,8d9ad85e5d1a,Свердловская область,Березовский,Услуги,Предложение услуг,Другое,,,Кадастровый инженер,Кадастровые работы по Березовскому городскому округу. Официально. Все лицензии и допуски в СРО.,2500.0,28,2017-03-20,Private,,,0.2
72e45ec1da73,415b388e0028,Самарская область,Сызрань,Хобби и отдых,Охота и рыбалка,,,,Воблеры Aiko Muchacho 103F все цвета,"ООО ""СпиннингПроСтор"" - официальный дистрибьютер компании Aiko в Самарской области./
 /
Предлагаем к продаже воблеры Aiko Muchaсho 103 F. /
 /
Доставка по г. Сызрань бесплатно. /
 /
Характеристики воблера:/
 /
цвета в наличии - 004, 010, 019, 021, AIKO Green/
 /
размер 103 мм,/
 /
тип плавучести - плавающий,/
 /
заглубление 0,5-1,5м, /
 /
вес 16 гр./
 /
Описание:/
 /
Крупный минноус AIKO MUCHACHO характерной игрой, он настоящий убийца щуки. Возможна различная схема применения от равномерки до резкого твича — везде этот воблер будет на высоте.",400.0,15,2017-03-26,Shop,586d7d3dd2d9bf8a947dddd663c7b994bf391c03eca404ad5f4c921d6460bdcb,2299.0,0.10829000000000001
54a88ec10aa4,2e0713b32dff,Ярославская область,Ярославль,Транспорт,Автомобили,С пробегом,KIA,Rio,"KIA Rio, 2012","Привлекательный надежный комфортный седан в отличном внешнем и техническом состоянии. Оригинальный ПТС, 1 собственник, полный набор ключей. На гарантии. Дополнительно: сигнализация Шерхан, замок КПП, задний парктроник. Автомобиль продаётся от оф. дилера KIA MOTORS компании ""Авто Бизнес Центр Групп"", гарантия юридической чистоты. Торг, обмен, кредит Осмотр возможен ежедневно, с 9:00 до 19:00, дополнительную информацию вы можете получить по телефону с 8:00 до 22:00",425000.0,226,2017-03-26,Shop,46c5dcd4ac2526d7d7387dd6565f1e068b6d3d481cd657f87f8b2cd6c3332eb7,2262.0,0.54503
55a4bf25138e,80370c992fb7,Калининградская область,Калининград,Бытовая электроника,Аудио и видео,"Музыкальные центры, магнитолы",,,Музцентр,музцентр продам,1000.0,13,2017-03-19,Private,4b5c106c459a8f007ede50bb2b2dccf0832f9eba4f6568381238b28dba912a2e,3056.0,0.0
01c83c988600,70599ae99ae2,Иркутская область,Ангарск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Брюки,44–46 (M),Брюки классика,Брючки в хорошем состоянии. Первые черного цвета. Вторые темно синего цвета. Каждые по 500 руб. Обмен тоже возможен)),500.0,60,2017-03-15,Private,3a5befb33572ad15b67c5e05554f047b71d93a4ed776c5623a4b29e1460b1b73,659.0,0.0
e0e33b18d78a,8d85d7ecdb79,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,44,Кроссовки Puma Ignite Evoknit (6688),"Размеры в наличии:/
40 41 42 43 44 /
Приобрести можете в нашем магазине в Красноярске (предварительно написав мне сообщение)/
Так же есть доставка по городу Красноярск,стоимость доставки 300р-350р./
На нашем сайте можно посмотреть весь ассортимент спортивной обуви и одежды./
Адрес магазина и ссылку сайта можете получить по e-mail, по телефону, а так же можете написать на WhatsApp и на Viber",3290.0,1839,2017-03-28,Company,71bf73a12eb6eb74e62923c98067a334c8d1b970212d3386dd3a225172132286,451.0,0.0
27acaf81903d,e9fc89b2c508,Челябинская область,Челябинск,Бытовая электроника,Планшеты и электронные книги,Планшеты,,,Планшет,"брал с рук,работал,просто потух и стал таким экран,камера 2мпа,две сим карты",1000.0,357,2017-03-16,Company,37145b1db4363ba773220e270499fb984098e7cb7e9c77e72d9256c5a7ee9dc6,2876.0,0.0
5c86ff69c33c,53cf0a16c19c,Новосибирская область,Новосибирск,Бытовая электроника,Настольные компьютеры,,,,Продам системный блок в хорошем качестве,"И так видеокарта 1 гб/
Оперативная память 8 гб/
Процессор 4.20 GHz/
система 64 битная/
Находится компьютер в академ городке./
Кому понравился подъезжайте, смотрите и берите .",15000.0,2,2017-03-16,Private,8fa1607b593c622d9393c1752a69db82ba0194aaa8649fc0fb5fab5c50d8cb1b,2775.0,0.25544
ac5fef4d2174,4e7a7dbccf6f,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,74-80 см (7-12 мес),Жилет утепленный новый,"Новый утепленный жилет. Верх непродуваемая, непромокаемая плащевая ткань,  подклад и ткань капюшона футер с начесом.  Хорошо будет малышу ростом 74-86 см. Длина жилета по спинке 35 см",750.0,22,2017-03-20,Private,ab1c3e7d5cd66b0fb546cdee0d5b8ccabb26886c237934e1a41ed4ab212d0739,96.0,0.0
1b0e489c4900,5ad8c12cb11e,Краснодарский край,Краснодар,Животные,Другие животные,Кролики,,,Кролики(не декоративные) самцы и самки,"В продаже имеются домашние кролики для разведения и, не для green peace сказано, кое-чего еще (не декоративные) самки и самцы,а так же их детишки. Плодовитые, крепкие и здоровые, выращенные за городом в экологически чистой среде. Питаются ветками вербы и зерном. Так же в продаже тушки замороженные или свежие за кг.",500.0,9,2017-03-15,Company,cea6d3014ba260679dab78d517cbde33f0cb62a6d34ee5f32e0541e4c000cd4b,2196.0,0.38063
2ea2ac941929,6523d1d086df,Ярославская область,Ярославль,Бытовая электроника,Телефоны,Samsung,,,Samsung galaxy SM-A510F/DS,"Продаю Samsung galaxy A5 2016 года. Диагональ 5,2 дюйма, память 16 Гбайт, Камера основная 13 Мп, фронтальная 5 Мп! В комплекте, документы, зарядное устройство, защитное стекло! Телефон в идеальном состоянии, б/у 2 месяца!",15000.0,2,2017-03-19,Private,35d4091105b94512c777127edbf077bfce43e312f3a14f665749c03066d4ea1a,2932.0,0.76786
ba4ef3a14427,8883d5fc4766,Калининградская область,Калининград,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,34,Туфли на липе,"Продам туфли на липе для школы, носили 1 осень, размер 34, состояние хорошее, есть небольшие потертости на носках",900.0,1,2017-03-18,Private,db72b5f528cca8d131039ddae4f84416078816ffbb5bc9eb8616243bfe40b41b,46.0,0.0
5a6b3d60622e,d74d33f7b7a6,Татарстан,Казань,Для дома и дачи,Мебель и интерьер,"Кровати, диваны и кресла",,,Диван-кровать,"Размер в собранном виде/
Ширина: 168 см /
Глубина: 91 см /
Выс своб пространства под мебелью: 5 см /
Высота подлокотника: 59 см /
Ширина сиденья: 141 см /
Глубина сиденья: 62 см /
Высота сиденья: 43 см /
Высота: 85 см /
Ширина кровати: 140 см /
Длина кровати: 195 см /
Количество мест: 2 шт /
/
Практичное отделение под сиденьем для хранения постельных принадлежностей./
Легко превращается в двуспальную кровать./
Есть небольшие повреждения. Торг уместен.",8000.0,110,2017-03-25,Company,65aa00ef2a3fac9c451710ab87b5ce032d887c30b3f2c7509019b2a0bf517ac5,1447.0,0.0
f1c7d2652687,c3d8bc51f1ca,Пермский край,Березники,Для дома и дачи,Мебель и интерьер,Другое,,,Другое,"Вешалка ш.800 ,в 920",500.0,9,2017-03-15,Private,d479d5f928511e6e8a0ad934dcae18ae019c028f79ff62fb5f86fbb0494d5992,1496.0,0.0
76575720579c,9ddd1c675268,Иркутская область,Ангарск,Недвижимость,Коммерческая недвижимость,Сниму,Офисное помещение,,Сниму кабинет в парикмахерской,"Сниму кабинет для мастера педикюра,маникюра ,Ламинирования  ресниц цена 4тыс",4000.0,62,2017-03-18,Private,,,0.19336
88fe1990f73c,4e122d5cbc89,Татарстан,Елабуга,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Конверсы,Новые ! В наличии все размеры . Отличное качество . каждая пара в коробке,800.0,238,2017-03-27,Company,f82514dcb2bff0d5a058851f05c0bea88079043e21ed958439d8e0ab0e95cb58,461.0,0.0
460ca0d58c72,5ea12ebe9283,Калининградская область,Калининград,Бытовая электроника,Телефоны,Другие марки,,,Umi rom x,Продам umi + 2чехла и стекло сейчас наклеина пленка. Есть косяк в дисплее на работу не влияет но меня лично раздражает.,3000.0,2,2017-03-16,Private,765e24182fa62c4d8b58b306b0b1fec80b9051b632c8bff4650df1a6b832cb0f,2943.0,0.0
a98ca20d3a70,b73eaea23b6c,Нижегородская область,Кстово,Для дома и дачи,Мебель и интерьер,"Предметы интерьера, искусство",,,Шкатулка ручной работы,Массив дуба,46000.0,25,2017-03-16,Private,374ba3c24406f0ad80ca927727f733b59afe221811d4c0d4b973c20a7dd533aa,2555.0,0.19052
649df3261d0b,741279c39418,Ростовская область,Новочеркасск,Транспорт,Автомобили,С пробегом,ВАЗ (LADA),2114 Samara,"ВАЗ 2114 Samara, 2006",До меня автомобиль БЫЛ в идеальном состоянии! КУЗОВ НЕ ГНИЛОЙ. Звоните в любое время.,55000.0,1,2017-03-24,Private,da39d372fc808fef3cc9f4a47dc8a16286c43eb3f935702660b3e3b06bdd2f65,2264.0,0.7376
15a9b67dfafc,98cfb21b8e65,Татарстан,Казань,Для бизнеса,Оборудование для бизнеса,Для магазина,,,Дистанционные держатели 12 мм,"Дистанционные держатели предназначены для крепления к стене рекламных и информационных табличек, панелей, вывесок./
/
В наличии./
Также есть алюминиевые клик-рамки, световые панели, дверные таблички со сменным изображением и другие pos-материалы./
/
Звоните!",62.0,299,2017-03-27,Company,0b1bf5b8bd4e69da7bd12d7d224348c6748e7b1869c235d0f63a09f2f50479a4,357.0,0.0
2993501879bd,317b7deadebe,Свердловская область,Нижний Тагил,Личные вещи,Товары для детей и игрушки,Постельные принадлежности,,,Бортики в кроватку,"Два комплекта бортиков, балдахин в подарок",1000.0,2,2017-03-22,Private,52156a3e16e054f9b56ba1d943ab54621985f281cfe7c32cd9c3d6aa52c9ce27,1016.0,0.0
c720b9a11c5e,f9b12b3fb49f,Тюменская область,Тюмень,Для дома и дачи,Бытовая техника,Для кухни,Холодильники и морозильные камеры,,Холодильник Stinol RH7310,"От лица магазина «Комиссионкин» благодарим Вас за внимание и приглашаем посетить наш торговый зал./
Так как мы специализируемся на продаже б/у холодильников, Вы найдете для себя самый большой выбор в г.Тюмени и цены от 1990 руб. до 19900руб./
В наличии модели как совдеповские, так и элитные бренды для дома, дачи, в офис или съемную квартиру. Стараемся держать ассортимент под любой бюджет./
/
Продаем вместительный холодильник б/у./
Состояние – полностью рабочее. Помыт./
Работает без нареканий. Вместительный./
При желании вышлем дополнительные фото на Viber, WhatsApp./
/
В НАШЕМ МАГАЗИНЕ НА ХОЛОДИЛЬНИКИ ДАЕТСЯ ГАРАНТИЯ!!!/
/
Еще больше бытовой техники и электроники смотрите в нашем магазине по ссылке справа./
/
Будем рады Вас видеть ежедневно с 10.00 до 19.00/
Наш адрес: г.Тюмень, ул.Пермякова, 19/
Здание автосалона КИА (2-й этаж)/
Остались вопросы? Звоните сейчас!/
/
Для Вас удобный комплекс услуг:/
• Любая форма оплаты: наличный, безналичный, банковские карты./
• Доставка, в т.ч. по России и странам СНГ./
•Услуги УТИЛИЗАЦИИ/
• 100% гарантия качества (согласно законодательства РФ). Постгарантийное обслуживание./
• Перед продажей и доставкой протестировано на работоспособность./
• Получите технику в чистом состоянии./
==============================================================/
/
ххххххх Внимание! Также выкупаем любую ТЕХНИКУ в рабочем состоянии! xхххххх",7117.0,4056,2017-03-18,Shop,16b8e568b6ae463b18b5ff7fb63570c8f17fa5fad10c270430066c7167f8480a,1789.0,0.0
e84945e2e85f,7244ebf33868,Новосибирская область,Новосибирск,Недвижимость,Квартиры,Куплю,1,,Куплю 1-к квартиру,Срочно! куплю 1 комнатную квартиру или студию на правом берегу кроме 1-го этажа,1450000.0,1,2017-03-25,Private,,,0.29666
77870cd4ec1a,2528c7c3dc0d,Ставропольский край,Изобильный,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 46.6 м², 2/2 эт.",Балкон пластик. окна пластик . косметический ремонт.,1100000.0,1,2017-03-17,Private,,,0.08952
b1d0eb314e14,df6b93da3cfc,Свердловская область,Екатеринбург,Услуги,Предложение услуг,"Оборудование, производство",Аренда оборудования,,Аренда строительного пылесоса,"Строительный пылесос, центр аренды оборудования, Машинная 42А",500.0,79,2017-03-26,Private,2a80926cbf620ef937a45ab2d5c0e751c4ff689294d2075f933d044b7ef62295,1978.0,0.0
7e967416a68c,ecf8af852ecb,Саратовская область,Балаково,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,36,Туфли - босоножки,,400.0,7,2017-03-20,Private,6180fb1dfeeda6d45de9d1ee067c82f6e1b578c6efe3e86f8d2b762963543330,502.0,0.0
335b7dd24fcc,c6ef660f8fc3,Свердловская область,Екатеринбург,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Ходунки детские,Состояние хорошее. Все функции сохранены.    Анна.,700.0,8,2017-03-27,Private,d916159031daee5c83b9c47bc273713543718eaeb1e00185f1a42bb70c813b67,853.0,0.80323
4365163271d2,045a60e851d8,Пермский край,Березники,Транспорт,Автомобили,С пробегом,KIA,Spectra,"KIA Spectra, 2008",Вложений не требует.,180000.0,12,2017-03-21,Private,6717b5e6bfb44b279bbf43babd7409c60b38b98f66c7be2250d25ea7d535f192,1132.0,0.7376
03d499d35ed8,6a454ee0d23b,Ханты-Мансийский АО,Мегион,Хобби и отдых,Коллекционирование,Документы,,,Значок с Shiro из аниме No game no life,"Диаметр: 56мм./
Выполнен из ламинированного металла. Имеет удобную и прочную застежку.",60.0,1,2017-03-17,Private,d8455d9b51d2a8bc364a3afe1ea1f63d004f8c237cef004ea9c2bcda029b1e3c,1547.0,0.0
75d619e628e2,ca7938bfce93,Краснодарский край,Варениковская,Бытовая электроника,Телефоны,Micromax,,,Micromax q383,,3500.0,2,2017-03-26,Private,877e765b8d1b1e8b6ea4f402ac4c2106eee7550ee7f5d0d24e85f243a42bebfd,2942.0,0.0
de1db92f1257,10041993b4b2,Пермский край,Кунгур,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Vestel,,3500.0,32,2017-03-25,Private,9cf8306283708ec801d83af7574782a94f88b7f0791efbb3b239dcca41c6a258,3023.0,0.27647
bf24053a7212,076b94b4e51f,Ставропольский край,Минеральные Воды,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,3200,3200,,488,2017-03-20,Company,1a271fc4e539b620648f22d4e51a591894fca10de3c28e1e77c7ed6a7adb4287,1488.0,0.0
9aea6e21b9dd,2da683773e28,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,86-92 см (1-2 года),Весенняя куртка на девочку,"Тепленькая весенняя детская куртка на флисовой подкладке с капюшоном, фирма ФУТУРИНО, ваш малыш не останется незамеченным, носили мало, покупали в детском мире",550.0,3,2017-03-25,Private,8bd56231d91d751c3f510543b48490ebac50cb6b3cbe3a2d6141e905cb416f01,96.0,0.0
090854d70e4b,debdfc863a87,Волгоградская область,Волгоград,Для дома и дачи,Бытовая техника,Для дома,Утюги,,Утюг дорожный,В рабочем состоянии- СССР,,200,2017-03-15,Private,294f30bc7f637266a80d5bf8ebe299efc981f1eaa3cebc7bde14a15e1af13c94,2479.0,0.0
